Document;TfIdfWords
01140;{'CYSTIC': 0.004117789925972605, 'FIBROSIS': 0.004029885507953395, 'PATIENTS': 0.008306506147422881, 'CONTROL': 0.027577519938645795, 'RESULTS': 0.02742799726651844, 'LEVELS': 0.03167696157095034, 'ACTIVITY': 0.15228185634975547, 'REPORTS': 0.05373340171320316, 'DIAGNOSIS': 0.06414510464140974, 'CELLS': 0.036434605176702876, 'BLOOD': 0.0393364355797512, 'HIGHER': 0.03656758470276395, 'TREATED': 0.04624007233411119, 'REPORT': 0.04700241864925857, 'SIMILAR': 0.03591372361002176, 'FINDINGS': 0.038558911992890826, 'PRENATAL': 0.06416823565969777, 'THEREFORE': 0.0467441483062709, 'GREATER': 0.042121564195474935, 'HIGH': 0.03553415028863043, 'ASSAYED': 0.06340588934455041, 'ARGININE': 0.1839583840043767, 'ESTERASE': 0.13948256331748093, 'RAO': 0.08582908505219607, 'LESS': 0.03739014303847367, 'USE': 0.08386433587431409, 'DECREASE': 0.049851192974164106, 'ENOUGH': 0.06670759393310051, 'FOLLOWING': 0.05184858940400606, 'SHOWED': 0.03767424177414851, 'INVESTIGATION': 0.05413926868825411, 'FLUID': 0.22537448714426053, 'MUCH': 0.050489036638543094, 'AMNIOTIC': 0.26683037573240204, 'SUBSTANTIALLY': 0.07664491841310046, 'CULTURES': 0.052951988891724075, 'INTERESTED': 0.08582908505219607, 'TOWARDS': 0.13341518786620102, 'SAMPLE': 0.1253580282005104, 'INCUBATED': 0.1470188775930087, 'SIMILARLY': 0.07214988603104139, 'APPLY': 0.08057170635498961, 'WARRANT': 0.08582908505219607, 'ANTENATAL': 0.08582908505219607, 'ASSAYING': 0.08298031072729053, 'PHE': 0.09381073542353967, 'METHYLUMBELLIFERYL': 0.08298031072729053, 'TRYING': 0.09381073542353967, 'MUGB': 0.34331634020878427, 'GUANIDINOBENZOATE': 0.08298031072729053, 'NADLERS': 0.10014612773772974, 'RHO': 0.10014612773772974, 'BROCK': 0.10014612773772974, 'HAYWOOD': 0.10014612773772974, 'WALSH': 0.10014612773772974, 'NEDLER': 0.10014612773772974, 'PRO': 0.10014612773772974, 'ARG': 0.20029225547545948, 'METHYLCOUMARINYL': 0.10014612773772974, 'AMIDE': 0.10014612773772974, 'PPA': 0.20029225547545948, 'MCA': 0.20029225547545948, 'CBZ': 0.10014612773772974, 'AMC': 0.10014612773772974}
01141;{'CYSTIC': 0.007529673007492764, 'FIBROSIS': 0.007368933500257637, 'PATIENTS': 0.01518903981243041, 'NORMAL': 0.03320937437297764, 'RESULT': 0.08410332206899933, 'EVIDENCE': 0.07373459367787454, 'BASIC': 0.09480884919589679, 'MARKERS': 0.1401507079553837, 'FORMATION': 0.11212701501219151, 'POSSIBLE': 0.06968743604750234, 'DEGREES': 0.2154454197485397, 'ASSAYED': 0.11594219765860646, 'CARRIERS': 0.09292433583041686, 'PLASMA': 0.1493635992024291, 'DEFECT': 0.07599565997955235, 'ABNORMAL': 0.07251860469448036, 'DIFFERENTIATE': 0.13714040750801723, 'ALPHA': 0.07995526464487082, 'HEAT': 0.12371173238671049, 'RECOGNITION': 0.12371173238671049, 'PHOSPHATASE': 0.11461305435475236, 'ENZYMES': 0.1789832824127158, 'INDICATES': 0.11594219765860646, 'ACCUMULATING': 0.17153963048875825, 'MANNOSIDASE': 0.1401507079553837, 'EXTRACELLULAR': 0.12964428566608893, 'SPACE': 0.13714040750801723, 'PEOPLE': 0.14351593754556607, 'DISPLAY': 0.17153963048875825, 'HYDROLASES': 0.13714040750801723, 'INTERFERES': 0.17153963048875825, 'LEAK': 0.17153963048875825, 'HYDROLYTIC': 0.17153963048875825, 'INACTIVATION': 0.16332014270442166, 'THERMOLABILITIES': 0.17153963048875825}
01142;{'CYSTIC': 0.0034676125692400884, 'FIBROSIS': 0.00339358779617128, 'STUDIED': 0.11298275253544146, 'SIGNIFICANTLY': 0.17059396840779034, 'CONTROL': 0.04644634937035081, 'PHASE': 0.19480536705855228, 'SUBJECTS': 0.11448661424302337, 'TWO': 0.04391519347948445, 'CONTROLS': 0.11188240070284602, 'DERIVED': 0.08615415682330405, 'CELLS': 0.06136354556076273, 'CELL': 0.12738779624475943, 'STRAINS': 0.1619551402652368, 'DURATION': 0.23491800137681, 'LONGER': 0.11084546310206538, 'HOURS': 0.1001753286781663, 'DIFFERENCE': 0.12642205210432803, 'COMPARISON': 0.08503416697017784, 'LESS': 0.06297287248585039, 'LABELED': 0.11394501667197018, 'INCORPORATION': 0.238818420963848, 'HOWEVER': 0.060058362899200315, 'TIME': 0.1431827747947772, 'DNA': 0.119409210481924, 'TECHNIQUE': 0.07787801656271358, 'FIBROBLASTS': 0.21576722394533898, 'PERCENTAGE': 0.10220061923438022, 'SCINTILLATION': 0.315994056163502, 'AUTORADIOGRAPHY': 0.13975631280385772, 'CYCLE': 0.24761074120927778, 'SYNTHETIC': 0.1321857319498635, 'SELECTION': 0.12631353323106848, 'MITOTIC': 0.157997028081751, 'THYMIDINE': 0.13975631280385772, 'TDR': 0.315994056163502, 'COUNTING': 0.28910849701792357, 'TRITIATED': 0.1686671625056501, 'POSTSEEDING': 0.1686671625056501}
01144;{'CYSTIC': 0.009279526593741082, 'FIBROSIS': 0.0090814321305992, 'DISEASE': 0.016260061501323985, 'HETEROZYGOTES': 0.035033504773709714, 'CONTENT': 0.04385232829873767, 'INCREASED': 0.026357616041127636, 'ACID': 0.06339349554521216, 'SOLUBLE': 0.06098465681035024, 'SURFACE': 0.10829303711980752, 'BINDING': 0.051222020464435525, 'CELL': 0.0681793839056459, 'MAY': 0.019283916603900046, 'SIMILAR': 0.03237293395832947, 'GENETIC': 0.036501969707856324, 'AUTOSOMAL': 0.051669185229429614, 'RECESSIVE': 0.04995987738429909, 'INHERITED': 0.04995987738429909, 'SUGGESTED': 0.041906548883514895, 'OBSERVED': 0.029747419281632576, 'DECREASED': 0.04019724103838437, 'HIGH': 0.03203078335876546, 'INCLUDING': 0.04493628662459863, 'ESSENTIAL': 0.04880159431053892, 'RESISTANCE': 0.05213101371989427, 'GLYCOPROTEINS': 0.05078861682124181, 'GLYCOPROTEIN': 0.04995987738429909, 'QUANTITATIVELY': 0.06760442623634652, 'ORIGIN': 0.05587331182880985, 'EXPECTED': 0.05361496464465239, 'CAUCASIANS': 0.06390915490581849, 'EUROPEAN': 0.07074729315626496, 'AMONG': 0.0403998993123576, 'APPROXIMATELY': 0.04642023754935675, 'NUMEROUS': 0.06503651698572745, 'FREQUENCY': 0.08931475276198093, 'HOMOZYGOTES': 0.04465737638099047, 'SMALLER': 0.05587331182880985, 'PREPARATIONS': 0.05310274430421753, 'FIBROBLASTS': 0.03849368314517785, 'COMMON': 0.03903895796462419, 'ALTERATIONS': 0.054698922970513354, 'GENE': 0.04168119196314248, 'TRAIT': 0.06286538065013225, 'TIMES': 0.05213101371989427, 'ROLE': 0.04019724103838437, 'MUTATION': 0.06760442623634652, 'ADVANTAGE': 0.061893650065809006, 'ALONE': 0.05715460447959474, 'LETHAL': 0.11865148163037983, 'POPULATIONS': 0.06098465681035024, 'PROVIDED': 0.05715460447959474, 'CAUCASIAN': 0.06503651698572745, 'SELECTIVE': 0.05932574081518992, 'STRUCTURE': 0.05932574081518992, 'PLAY': 0.05932574081518992, 'RESIDUES': 0.07262801699604697, 'CENTRAL': 0.06286538065013225, 'MAINTAIN': 0.07074729315626496, 'RECURRENT': 0.054698922970513354, 'CAUSING': 0.06626202933769405, 'INFLUENZA': 0.07262801699604697, 'SIALIC': 0.1381767543222093, 'VIRUSES': 0.08456178967755688, 'SEMI': 0.09027256584809441, 'GLYCOCONJUGATES': 0.09027256584809441, 'INFECTIVITY': 0.09027256584809441, 'MYXOVIRUSES': 0.09027256584809441, 'PARAMYXOVIRUSES': 0.09027256584809441, 'PANDEMIC': 0.09027256584809441, 'CONFERRED': 0.09027256584809441, 'SIALOGLYCOCONJUGATE': 0.09027256584809441}
01145;{'CYSTIC': 0.0031373637531219847, 'FIBROSIS': 0.0030703889584406817, 'NUMBER': 0.061705710696614256, 'CLINICAL': 0.04179504345374238, 'COULD': 0.05453130953338645, 'DISTRIBUTION': 0.16757049606278757, 'CONSIDERED': 0.07008610172416611, 'CELLS': 0.055519398364499616, 'SURFACE': 0.09153340042269445, 'SECRETIONS': 0.07284400209381187, 'FORM': 0.07900737432991399, 'LEADING': 0.21988536695174518, 'PATHOGENESIS': 0.07955474381145443, 'HUMAN': 0.06361148945074607, 'SUSPENSION': 0.1264461877749189, 'BEHAVIOR': 0.10994268347587259, 'PARTICULARLY': 0.08585694748352782, 'GLANDS': 0.07326542059617856, 'MUCUS': 0.07369443263195662, 'OPPORTUNITY': 0.11679225662948642, 'DISTURBANCE': 0.10627242919427118, 'EPITHELIAL': 0.20925948355583043, 'PROPOSED': 0.08734552741165481, 'EXOCRINE': 0.07122917837146041, 'ROLE': 0.06795247889822119, 'CULTURES': 0.08068874497786525, 'ALTERATION': 0.1002887523304401, 'RETENTION': 0.11428367292334768, 'DUCTS': 0.10309311032225874, 'OFFERS': 0.11959661462130505, 'SCANNING': 0.11428367292334768, 'EVALUATE': 0.092467226926344, 'IMPAIR': 0.1264461877749189, 'PHENOTYPE': 0.11679225662948642, 'BLEBS': 0.13610011892035137, 'MUCINS': 0.130787177222394, 'MICROVILLI': 0.1429496920739652, 'LIE': 0.1526036232193977, 'TOPOGRAPHY': 0.3052072464387954, 'LINING': 0.1526036232193977, 'ELECTRONMICROSCOPY': 0.1526036232193977, 'PLASMALEMMA': 0.1526036232193977}
01146;{'CYSTIC': 0.0014805536812485772, 'FIBROSIS': 0.0014489475983652657, 'PATIENTS': 0.005973217903764768, 'DEMONSTRATED': 0.03175093524447858, 'ONE': 0.01763044794434976, 'TEST': 0.022570215224358273, 'FIRST': 0.029369247034185496, 'USED': 0.0505723391428097, 'STUDY': 0.020907329670955127, 'DIAGNOSIS': 0.023063408410394514, 'ACID': 0.02528616957140485, 'CELLS': 0.026200165520325662, 'CELL': 0.02719514751292617, 'HYPOTHESIS': 0.037807075702149216, 'SKIN': 0.02924370433083577, 'LIKE': 0.036306722976030985, 'FINDINGS': 0.02772775693870801, 'PRENATAL': 0.04614345036202986, 'METHODS': 0.03607504559173059, 'DEVELOPED': 0.034180408373350894, 'PRESENT': 0.04406372582633683, 'PROVIDE': 0.038931608944362504, 'LIKELY': 0.040516761733799644, 'OBSERVATIONS': 0.03519334204744412, 'DEMONSTRATE': 0.040516761733799644, 'SINCE': 0.027837376881914355, 'CARRIERS': 0.036543278135557196, 'STUDIES': 0.025025865534533676, 'RETAINED': 0.0551154469487464, 'GLYCOPROTEIN': 0.039855632520058824, 'PARTICULARLY': 0.040516761733799644, 'LONG': 0.037807075702149216, 'CARRIED': 0.04196857894144016, 'DOUBLE': 0.0455952462702385, 'BLIND': 0.048650681275672666, 'TECHNIQUE': 0.03325128797059681, 'IMPORTANCE': 0.04121923765493823, 'FIBROBLAST': 0.03953910581256785, 'HOMOZYGOTES': 0.035625547450003625, 'NORMALS': 0.04236286343370163, 'LACK': 0.03953910581256785, 'PREVIOUS': 0.036543278135557196, 'FIBROBLASTS': 0.061416887714778136, 'FLUID': 0.040516761733799644, 'ALKALINE': 0.1384303510860896, 'PHOSPHATASE': 0.13521764839605616, 'PROPOSED': 0.04121923765493823, 'ENZYMES': 0.07038668409488824, 'AMNIOTIC': 0.04796950574964531, 'USEFUL': 0.03607504559173059, 'EMPLOYING': 0.05643885184376194, 'KIND': 0.06171979149820841, 'CULTURES': 0.038077834708655514, 'INDUCING': 0.06422702241185121, 'NATURAL': 0.05098370784621475, 'RETENTION': 0.053931620930119134, 'POLYMER': 0.05967123468029881, 'HAND': 0.09465455276131425, 'DIGESTIVE': 0.0551154469487464, 'SUCCESSFUL': 0.05188306411220953, 'PREDICTED': 0.05643885184376194, 'LYSOSOMAL': 0.04937583319856673, 'INDUCTION': 0.25941532056104766, 'REPRODUCIBILITY': 0.05967123468029881, 'PAPERS': 0.05967123468029881, 'EXPLAIN': 0.04614345036202986, 'STRONG': 0.05098370784621475, 'INTRACELLULAR': 0.04796950574964531, 'EFFICIENT': 0.06171979149820841, 'PROVES': 0.06745940524838807, 'HYDROLASES': 0.053931620930119134, 'MIXTURES': 0.06171979149820841, 'STIMULUS': 0.12845404482370243, 'TAMM': 0.0551154469487464, 'HORSFALL': 0.0551154469487464, 'FRENCH': 0.06422702241185121, 'DIGESTION': 0.06171979149820841, 'AIP': 0.2023782157451642, 'LASTING': 0.06422702241185121, 'BEHAVE': 0.06745940524838807, 'COOPERATE': 0.06745940524838807, 'POLYMERS': 0.14403038595988096, 'INSIDE': 0.07201519297994048, 'INTRACELLULARLY': 0.07201519297994048, 'DISCRIMINATES': 0.07201519297994048, 'WRITER': 0.07201519297994048, 'FAMILIARIZED': 0.07201519297994048, 'ULTRAMICROTECHNIQUES': 0.14403038595988096, 'UNDERLINE': 0.07201519297994048}
01147;{'CYSTIC': 0.004250621859068496, 'FIBROSIS': 0.004159881814661569, 'PATIENTS': 0.0857445795863007, 'CHILDREN': 0.04324025719337007, 'DISEASE': 0.07448157203832276, 'AGE': 0.19321489179426465, 'PERIOD': 0.09252880165088354, 'YEARS': 0.3428654215087217, 'DIAGNOSIS': 0.06621430156532618, 'PER': 0.17313927406310006, 'SIGNIFICANT': 0.059016122490674255, 'CENT': 0.2235427868418234, 'REVIEWED': 0.12049043631574756, 'BORN': 0.15176142203149284, 'LUNG': 0.07549436841860944, 'HOSPITAL': 0.10704224909214154, 'SURVIVED': 0.43911774177223667, 'FOUR': 0.0907109649879438, 'EIGHTY': 0.17719553043034025, 'FORTY': 0.1439820008438513, 'MEDICINE': 0.16634158731352694, 'ADVANCED': 0.14637258059074557, 'SURVIVAL': 0.1240129941210699, 'CURRENTLY': 0.1309024812274589, 'PERMANENT': 0.16203412303531653, 'THORACIC': 0.16203412303531653, 'GASTROENTEROLOGY': 0.19367377635827543, 'DEPARTMENTS': 0.18439370950499218, 'ROYAL': 0.19367377635827543, 'MANAGED': 0.5531811285149766, 'MELBOURNE': 0.20675329597466785}
01148;{'CYSTIC': 0.0023530228148414887, 'FIBROSIS': 0.0023027917188305114, 'NORMAL': 0.04151171796622205, 'CONDITIONS': 0.09541723417611911, 'ACTIVITY': 0.03480728145137268, 'DISCRIMINATION': 0.10207508919026353, 'INDIVIDUALS': 0.10042999695093777, 'DIAGNOSTIC': 0.054017176997659455, 'COULD': 0.04089848215003984, 'USED': 0.04018694806883985, 'INCREASED': 0.033417691766429676, 'LEVEL': 0.10684376755719062, 'PROTEIN': 0.04225537334607416, 'DERIVED': 0.17538524781886894, 'CELLS': 0.04163954877337472, 'PRESENCE': 0.09216824209734316, 'CELL': 0.043220859440186235, 'IDENTICAL': 0.0679761158887557, 'HYPOTHESIS': 0.060086245312344286, 'LABORATORY': 0.061873449929433263, 'SHOW': 0.054017176997659455, 'SKIN': 0.09295320305158512, 'SEVERAL': 0.04647660152579256, 'THUS': 0.05148199376068825, 'OBSERVATIONS': 0.05593227575397369, 'EMPLOYED': 0.06609467810915166, 'CULTURE': 0.05371704988486693, 'GLYCOPROTEIN': 0.06334198739795062, 'HOWEVER': 0.040753889110171644, 'CAUSE': 0.05096435917366589, 'RELATING': 0.09483464083118917, 'APPEARS': 0.06051655873339894, 'HOMOZYGOTES': 0.05661917362589862, 'BASED': 0.05846174927295631, 'FIBROBLASTS': 0.19521796452197338, 'APPEAR': 0.06550914555874111, 'ALKALINE': 0.07333512646822603, 'PHOSPHATASE': 0.07163315897172022, 'PUBLISHED': 0.07623725020925771, 'PRIMARY': 0.05593227575397369, 'FOLD': 0.08245701260690444, 'CHANGE': 0.061409601957946466, 'ABLE': 0.07847230633343641, 'URINARY': 0.06865005031702083, 'PREPARED': 0.08102767854130558, 'CURRENTLY': 0.07246387353662903, 'GROWING': 0.09208195011998813, 'INDUCTION': 0.08245701260690444, 'GROWN': 0.0980903829167955, 'LOCALLY': 0.10207508919026353, 'TAMM': 0.0875941924721148, 'HORSFALL': 0.0875941924721148, 'THP': 0.20415017838052707, 'HOSLI': 0.196180765833591, 'ALP': 0.22890543482909653, 'ADELAIDE': 0.11445271741454827}
01149;{'CYSTIC': 0.0025340245698292955, 'FIBROSIS': 0.0024799295433559354, 'PATIENTS': 0.005111696090721774, 'STUDIED': 0.02064107979012873, 'CONTROL': 0.016970781500705107, 'NORMAL': 0.011176231760136707, 'CHILDREN': 0.025777845634509078, 'MEASURED': 0.02471057560212878, 'ACTIVITY': 0.018742382319969903, 'TWO': 0.016045936079042398, 'DAYS': 0.0671457969832774, 'TESTS': 0.04672443310216813, 'STUDY': 0.017891849429951985, 'ALSO': 0.017591344203950983, 'CAPACITY': 0.06381364849723822, 'CHRONIC': 0.020709033321120007, 'PERIPHERAL': 0.03998134977507893, 'RATIO': 0.03067765721487022, 'TOTAL': 0.024207037279846893, 'SIGNIFICANT': 0.05277403261185294, 'NON': 0.06097449467404468, 'EFFECT': 0.05137851071021799, 'ALTHOUGH': 0.023184148784091394, 'MAY': 0.0394949445829876, 'EFFECTS': 0.050051724720084304, 'POSITIVE': 0.02481452671851547, 'OBSTRUCTION': 0.030300534973011748, 'SIMILAR': 0.02210075299078262, 'METHODS': 0.030871914016000215, 'LARGE': 0.028609278564707286, 'WITHOUT': 0.0240127804787169, 'TREATMENT': 0.019923667638290517, 'LUNG': 0.06750938714356422, 'LITTLE': 0.033066708746586564, 'DEMONSTRATE': 0.03467299802219393, 'SHOWN': 0.027442347247358556, 'DIFFERENCE': 0.023096336442136853, 'STUDIES': 0.021416365697822088, 'RESULTED': 0.0349688793555281, 'FUNCTION': 0.04254135052986337, 'VOLUME': 0.08775162534312202, 'FLOW': 0.12676295638478188, 'RESIDUAL': 0.04105082703575416, 'EXPIRATORY': 0.03438595029960084, 'SEC': 0.04523657772092576, 'THROUGHOUT': 0.04163375609168142, 'REDUCTION': 0.03591541851719399, 'HOWEVER': 0.021944401828553964, 'PART': 0.033066708746586564, 'SPUTUM': 0.19114169568397435, 'PERIODS': 0.04291771178999414, 'COUGH': 0.04363028844531839, 'HOSPITAL': 0.03190682424861911, 'IMPROVEMENT': 0.09507221728858642, 'WHOSE': 0.03998134977507893, 'FREQUENCY': 0.03048724733702234, 'IMPORTANCE': 0.0352741553008606, 'TESTING': 0.03696541170916507, 'IMPORTANT': 0.02815492390268281, 'IMPROVING': 0.09659726565566948, 'CLEARANCE': 0.03857170098477243, 'RESPONSE': 0.04983922787034229, 'ADDED': 0.03696541170916507, 'AIRWAYS': 0.07628856038164422, 'CONTROLLED': 0.03857170098477243, 'CHEST': 0.06821444796702376, 'DAY': 0.2847155364701918, 'TWICE': 0.04829863282783474, 'NOTED': 0.03190682424861911, 'INTERVALS': 0.0461530217575058, 'EFFECTIVE': 0.03258583931798405, 'SUGGESTS': 0.0335728984916387, 'PERFORMED': 0.09035213775641905, 'INCLUDED': 0.03773505312910291, 'IMPROVED': 0.03282326828519916, 'FIND': 0.04050122690267773, 'TOWARDS': 0.04105082703575416, 'VITAL': 0.03660252394009923, 'FEV': 0.08879985973051248, 'FVC': 0.09659726565566948, 'PEAK': 0.1579525800854099, 'CENTRAL': 0.04291771178999414, 'FORCED': 0.07547010625820583, 'BENEFICIAL': 0.08583542357998827, 'BRONCHODILATOR': 0.15319441980422868, 'PHYSIOTHERAPY': 0.4720948296899355, 'INHALED': 0.0461530217575058, 'PROGRAM': 0.04523657772092576, 'CONSECUTIVE': 0.04291771178999414, 'TREND': 0.049582588526147456, 'BEGINNING': 0.049582588526147456, 'RESULTANT': 0.051064806601409565, 'WAYS': 0.05281789849365912, 'EXAMINING': 0.04829863282783474, 'FORMAL': 0.051064806601409565, 'PRECEDED': 0.05772968333756288, 'IMPROVES': 0.05772968333756288, 'SERIAL': 0.0461530217575058, 'AIRFLOW': 0.11545936667512575, 'REMOVING': 0.05772968333756288, 'PRODUCERS': 0.24651354520056554, 'RIMITEROL': 0.061628386300141384, 'LESSEN': 0.061628386300141384, 'ILLUSTRATES': 0.05496350956398806}
01152;{'CYSTIC': 0.0023530228148414887, 'FIBROSIS': 0.0023027917188305114, 'PATIENTS': 0.037972599531076026, 'FOUND': 0.026530861751929955, 'COULD': 0.04089848215003984, 'FIRST': 0.046676124750759086, 'FIVE': 0.054017176997659455, 'EARLY': 0.04903197373366173, 'USED': 0.04018694806883985, 'DEVELOPMENT': 0.10684376755719062, 'RESULT': 0.05256457629312458, 'SATISFACTORY': 0.17939492193195758, 'AID': 0.08571275469251076, 'ESPECIALLY': 0.061873449929433263, 'REPORT': 0.05371704988486693, 'DEVELOPED': 0.05432243473621838, 'PARENTS': 0.051221300913881954, 'WORK': 0.06283893602354533, 'PART': 0.061409601957946466, 'POSTURAL': 0.08401078719600497, 'DRAINAGE': 0.07521656424783008, 'SHOWED': 0.04305627631331258, 'GIVE': 0.07246387353662903, 'TRIAL': 0.08401078719600497, 'EXTENT': 0.062349668627329005, 'CHEST': 0.19002596219385187, 'PAPER': 0.06334198739795062, 'SYSTEM': 0.05228771581926807, 'RESEARCH': 0.11851106149487098, 'AIM': 0.07970432189570338, 'EFFECTIVE': 0.06051655873339894, 'BREAST': 0.09483464083118917, 'SIDES': 0.10207508919026353, 'ADMINISTERED': 0.06550914555874111, 'SELF': 0.1072122690554739, 'TREAT': 0.07847230633343641, 'ADOLESCENT': 0.08245701260690444, 'COMPLETED': 0.09208195011998813, 'COMPREHENSIVE': 0.08571275469251076, 'RELATIVES': 0.08102767854130558, 'PHYSIOTHERAPY': 0.07970432189570338, 'MECHANICAL': 0.08571275469251076, 'LESSER': 0.08401078719600497, 'ENABLE': 0.09208195011998813, 'PROGRAMME': 0.08571275469251076, 'ACCEPTABLE': 0.0875941924721148, 'POSITIONS': 0.1072122690554739, 'PERCUSSION': 0.18416390023997625, 'GIRLS': 0.0980903829167955, 'PERCUSSOR': 0.20415017838052707, 'DOMICILIARY': 0.1072122690554739, 'PORTABLE': 0.11445271741454827, 'LIGHTWEIGHT': 0.11445271741454827, 'FRONT': 0.11445271741454827, 'ENABLES': 0.11445271741454827, 'PREFERRED': 0.11445271741454827}
01155;{'CYSTIC': 0.0025340245698292955, 'FIBROSIS': 0.0024799295433559354, 'PATIENTS': 0.010223392181443547, 'ONE': 0.06035037950181264, 'NORMAL': 0.04470492704054683, 'CHILDREN': 0.025777845634509078, 'LOW': 0.04942115120425756, 'AGE': 0.0383952669591167, 'YEAR': 0.10868589372148436, 'DEVELOPMENT': 0.05753125945387188, 'INCREASED': 0.07197656688154086, 'BASIC': 0.06381364849723822, 'SOLUBLE': 0.08326751218336284, 'INFANTS': 0.26279341377957954, 'PROTEIN': 0.045505786680387565, 'ADDITIONAL': 0.06767270033304883, 'DISCUSSED': 0.04619267288427371, 'POSSIBLE': 0.04690500503197273, 'HIGH': 0.04373433881677592, 'WORK': 0.06767270033304883, 'RAPIDLY': 0.08450863758985461, 'PROBLEM': 0.0705483106017212, 'DIET': 0.48956431097739334, 'FURTHERMORE': 0.07714340196954486, 'AMOUNTS': 0.06425575461694397, 'BABY': 0.09916517705229491, 'CLOSE': 0.08583542357998827, 'SUFFERING': 0.07250567010768164, 'FAMILIES': 0.0671457969832774, 'GIVEN': 0.16465408348415134, 'GROWTH': 0.0588355401526942, 'GIVE': 0.07803801765483127, 'FAT': 0.1342915939665548, 'PARTLY': 0.19319453131133896, 'NECESSARY': 0.07628856038164422, 'PAPER': 0.06821444796702376, 'VIEW': 0.07628856038164422, 'WEIGHT': 0.053051806421557025, 'FREE': 0.13869199208877572, 'AVOID': 0.09433220727766212, 'PROPER': 0.09433220727766212, 'CONTINUOUSLY': 0.11545936667512575, 'EXTRA': 0.09916517705229491, 'RECEIVE': 0.09916517705229491, 'YOUNGER': 0.08583542357998827, 'VITAMINS': 0.0923060435150116, 'ENSURE': 0.09659726565566948, 'REACHED': 0.0923060435150116, 'TRADITIONAL': 0.11545936667512575, 'LACTOSE': 0.2309187333502515, 'DEALS': 0.10212961320281913, 'CALORIES': 0.12325677260028277}
